city,state,lat,lon
PORTSMOUTH,OH,38.7921,-82.9202
PORTSMOUTH,RI,41.5854,-71.2574
PORTSMOUTH,VA,36.8331,-76.3283
PORTVILLE,NY,42.0483,-78.2953
PORUM,OK,35.3487,-95.2428
POSEN,IL,41.6281,-87.6866
POSEN,MI,45.2457,-83.6424
POSEY,CA,35.8268,-118.7021
POSEYVILLE,IN,38.1658,-87.7907
POST,OR,44.0176,-120.2619
POST,TX,33.1791,-101.2981
POST FALLS,ID,47.7263,-116.9355
POST MILLS,VT,43.8841,-72.2664
POSTON,AZ,33.9865,-114.3964
POSTVILLE,IA,43.0913,-91.5592
POTEAU,OK,35.0849,-94.5796
POTECASI,NC,36.3632,-77.2395
POTEET,TX,29.0758,-98.6499
POTH,TX,29.0263,-98.1092
POTLATCH,ID,46.9955,-116.9164
POTOMAC,IL,40.2997,-87.8325
POTOMAC,MD,39.0216,-77.2278
POTOSI,MO,37.9728,-90.9077
POTOSI,WI,42.6722,-90.7262
POTRERO,CA,32.6213,-116.6125
POTSDAM,NY,44.654,-74.9412
POTSDAM,OH,39.9634,-84.4175
POTTER,KS,39.42,-95.12
POTTER,NE,41.2502,-103.2623
POTTER,WI,44.1192,-88.0978
POTTER VALLEY,CA,39.3832,-123.0682
POTTERSDALE,PA,41.1979,-78.0264
POTTERSVILLE,MO,36.6893,-92.0569
POTTERSVILLE,NJ,40.7049,-74.7271
POTTERSVILLE,NY,43.7246,-73.8196
POTTERVILLE,MI,42.6437,-84.7395
POTTS CAMP,MS,34.6089,-89.3524
POTTS GROVE,PA,40.9849,-76.7916
POTTSBORO,TX,33.8199,-96.696
POTTSTOWN,PA,40.2267,-75.6433
POTTSVILLE,AR,35.2024,-93.033
POTTSVILLE,PA,40.688,-76.2698
POTTSVILLE,TX,31.6978,-98.3647
POTWIN,KS,37.9518,-96.996
POUGHKEEPSIE,AR,36.0832,-91.4329
POUGHKEEPSIE,NY,41.6871,-73.8928
POUGHQUAG,NY,41.631,-73.6813
POULAN,GA,31.5415,-83.7891
POULSBO,WA,47.7543,-122.6203
POULTNEY,VT,43.5252,-73.1822
POUND,VA,37.106,-82.6244
POUND,WI,45.1134,-88.107
POUND RIDGE,NY,41.2085,-73.5679
POUNDING MILL,VA,37.0498,-81.7084
POWAY,CA,32.9782,-117.0261
POWDER RIVER,WY,43.0323,-106.9869
POWDER SPRINGS,GA,33.8825,-84.7003
POWDER SPRINGS,TN,36.2342,-83.6812
POWDERHORN,CO,38.3234,-107.135
POWDERLY,KY,37.2379,-87.16
POWDERLY,TX,33.8006,-95.499
POWDERVILLE,MT,45.7286,-105.2421
POWELL,MO,36.5752,-94.1733
POWELL,OH,40.177,-83.0946
POWELL,TN,36.0747,-84.0442
POWELL,TX,32.1364,-96.3338
POWELL,WY,44.7313,-109.1248
POWELL BUTTE,OR,44.2379,-121.0002
POWELLS POINT,NC,36.1477,-75.838
POWELLSVILLE,NC,36.2235,-76.9666
POWELLTON,WV,38.0995,-81.3204
POWELLVILLE,MD,38.3296,-75.3778
POWER,MT,47.6828,-111.614
POWERS,MI,45.7099,-87.5113
POWERS,OR,42.8253,-124.0095
POWERS LAKE,ND,48.5769,-102.6247
POWERS LAKE,WI,42.5537,-88.2946
POWERSITE,MO,36.6513,-93.1231
POWERSVILLE,MO,40.5263,-93.2894
POWHATAN,AR,36.0517,-91.165
POWHATAN,LA,31.8718,-93.1951
POWHATAN,VA,37.5529,-77.9411
POWHATAN POINT,OH,39.8711,-80.8474
POWHATTAN,KS,39.7255,-95.6953
POWNAL,ME,43.8945,-70.1835
POWNAL,VT,42.7789,-73.2146
POY SIPPI,WI,44.1221,-88.9743
POYEN,AR,34.3618,-92.618
POYNETTE,WI,43.4121,-89.401
POYNOR,TX,32.0796,-95.5938
POYNTELLE,PA,41.8208,-75.4206
PRAGUE,NE,41.3075,-96.8421
PRAGUE,OK,35.579,-96.7311
PRAIRIE,MS,33.7682,-88.6688
PRAIRIE CITY,IA,41.5698,-93.2467
PRAIRIE CITY,IL,40.6073,-90.5028
PRAIRIE CITY,OR,44.5186,-118.5929
PRAIRIE CITY,SD,45.5058,-102.8137
PRAIRIE CREEK,IN,39.2808,-87.4927
PRAIRIE DU CHIEN,WI,43.0103,-91.041
PRAIRIE DU ROCHER,IL,38.0936,-90.1082
PRAIRIE DU SAC,WI,43.3145,-89.7981
PRAIRIE FARM,WI,45.2413,-91.9988
PRAIRIE GROVE,AR,35.9097,-94.3108
PRAIRIE HILL,TX,31.6697,-96.7758
PRAIRIE HOME,MO,38.81,-92.6149
PRAIRIE LEA,TX,29.7239,-97.7456
PRAIRIE VIEW,KS,39.7922,-99.5499
PRAIRIE VIEW,TX,30.0837,-95.9866
PRAIRIE VILLAGE,KS,39.0062,-94.6329
PRAIRIEBURG,IA,42.2367,-91.4221
PRAIRIETON,IN,39.3753,-87.5034
PRAIRIEVILLE,LA,30.3008,-90.925
PRATHER,CA,37.0046,-119.5293
PRATT,KS,37.6529,-98.7676
PRATT,WV,38.2053,-81.3853
PRATTS,VA,38.3555,-78.2751
PRATTSBURGH,NY,42.5067,-77.2784
PRATTSVILLE,AR,34.3355,-92.5319
PRATTSVILLE,NY,42.2937,-74.4133
PRATTVILLE,AL,32.4929,-86.488
PRAY,MT,45.2729,-110.6677
PREBLE,IN,40.8322,-85.0149
PREBLE,NY,42.7768,-76.1964
PREEMPTION,IL,41.2989,-90.5969
PREMIER,WV,37.4225,-81.6437
PREMIUM,KY,37.147,-82.9096
PREMONT,TX,27.3653,-98.1455
PRENTICE,WI,45.5414,-90.3131
PRENTISS,MS,31.5823,-89.8622
PRESCOTT,AR,33.8395,-93.2922
PRESCOTT,AZ,34.585,-112.527
PRESCOTT,IA,41.0684,-94.6044
PRESCOTT,KS,38.0807,-94.7097
PRESCOTT,MI,44.2484,-83.9943
PRESCOTT,WA,46.4302,-118.4978
PRESCOTT,WI,44.7202,-92.7166
PRESCOTT VALLEY,AZ,34.6482,-112.3048
PRESHO,SD,43.9329,-100.0678
PRESIDIO,TX,29.6372,-104.2022
PRESQUE ISLE,ME,46.6562,-67.9813
PRESQUE ISLE,MI,45.2835,-83.5022
PRESQUE ISLE,WI,46.2292,-89.742
PRESTO,PA,40.3847,-80.1167
PRESTON,CT,41.5168,-71.9918
PRESTON,GA,32.0969,-84.5414
PRESTON,IA,42.0595,-90.4224
PRESTON,ID,42.2076,-111.7498
PRESTON,KY,38.0825,-83.7585
PRESTON,MD,38.7516,-75.9257
PRESTON,MN,43.6378,-92.1357
PRESTON,MO,37.9409,-93.1633
PRESTON,MS,32.8634,-88.8234
PRESTON,OK,35.6981,-96.0109
PRESTON,WA,47.5239,-121.9259
PRESTON HOLLOW,NY,42.456,-74.2581
PRESTON PARK,PA,41.8634,-75.3804
PRESTONSBURG,KY,37.6184,-82.7548
PRETTY PRAIRIE,KS,37.7936,-97.9633
PREWITT,NM,35.3493,-108.1037
PRICE,MD,39.1414,-75.9859
PRICE,TX,32.1176,-94.9899
PRICE,UT,39.57,-110.8783
PRICEDALE,PA,40.139,-79.8561
PRICHARD,WV,38.2187,-82.5535
PRIDDY,TX,31.6918,-98.503
PRIDE,LA,30.6451,-90.9855
PRIDES CROSSING,MA,42.559,-70.8253
PRIEST RIVER,ID,48.282,-116.8357
PRIM,AR,35.6657,-92.0534
PRIMGHAR,IA,43.0696,-95.6144
PRIMM SPRINGS,TN,35.8358,-87.2236
PRIMROSE,KY,37.6,-83.6
PRIMROSE,NE,41.6398,-98.2338
PRINCE,WV,37.863,-81.0726
PRINCE FREDERICK,MD,38.5088,-76.5956
PRINCE GEORGE,VA,37.2419,-77.2673
PRINCESS ANNE,MD,38.1951,-75.7058
PRINCETON,AL,34.874,-86.2641
PRINCETON,CA,39.4074,-122.0731
PRINCETON,IA,41.6947,-90.3823
PRINCETON,ID,46.9009,-116.8057
PRINCETON,IL,41.3538,-89.4232
PRINCETON,IN,38.3468,-87.6127
PRINCETON,KS,38.4805,-95.2584
PRINCETON,KY,37.1627,-87.8822
PRINCETON,LA,32.6105,-93.5119
PRINCETON,MA,42.4569,-71.8908
PRINCETON,ME,45.185,-67.5663
PRINCETON,MN,45.5802,-93.6155
PRINCETON,MO,40.3685,-93.5842
PRINCETON,NC,35.4325,-78.1656
PRINCETON,NJ,40.3548,-74.6591
PRINCETON,OR,42.7221,-118.6605
PRINCETON,TX,33.1454,-96.4886
PRINCETON,WI,43.8438,-89.1319
PRINCETON,WV,37.361,-80.9971
PRINCETON JUNCTION,NJ,40.2826,-74.6205
PRINCEVILLE,HI,22.1494,-159.5242
PRINCEVILLE,IL,40.8979,-89.7861
PRINCEWICK,WV,37.6595,-81.2338
PRINEVILLE,OR,44.2402,-120.6049
PRINGLE,SD,43.6299,-103.6154
PRINSBURG,MN,44.9494,-95.1666
PRINTER,KY,37.5225,-82.7333
PRIOR LAKE,MN,44.6741,-93.4099
PRITCHETT,CO,37.3116,-103.0326
PROBERTA,CA,40.0819,-122.1717
PROCIOUS,WV,38.4953,-81.2015
PROCTOR,AR,35.0837,-90.3015
PROCTOR,MT,47.9005,-114.3968
PROCTOR,OK,36.0089,-94.7951
PROCTOR,TX,31.9963,-98.4003
PROCTOR,VT,43.6496,-73.0327
PROCTOR,WV,39.7206,-80.7499
PROCTORSVILLE,VT,43.4167,-72.6266
PROCTORVILLE,NC,34.4759,-79.0309
PROCTORVILLE,OH,38.497,-82.3646
PROGRESO,TX,26.0842,-97.9685
PROLE,IA,41.364,-93.7793
PROMISE CITY,IA,40.7939,-93.1834
PROMPTON,PA,41.6029,-75.3291
PROPHETSTOWN,IL,41.611,-89.9472
PROSPECT,CT,41.4991,-72.9764
PROSPECT,KY,38.378,-85.5831
PROSPECT,NY,43.3016,-75.1559
PROSPECT,OH,40.4784,-83.1873
PROSPECT,OR,42.8072,-122.4844
PROSPECT,PA,40.9048,-80.0782
PROSPECT,TN,35.0643,-87.018
PROSPECT,VA,37.3203,-78.5512
PROSPECT HARBOR,ME,44.4337,-68.0364
PROSPECT HEIGHTS,IL,42.106,-87.9228
PROSPECT HILL,NC,36.2934,-79.1948
PROSPECT PARK,PA,39.886,-75.3073
PROSPER,TX,33.2629,-96.8053
PROSPERITY,PA,40.0288,-80.2553
PROSPERITY,SC,34.1899,-81.505
PROSPERITY,WV,37.8377,-81.1976
PROSSER,WA,46.2332,-119.6811
PROTECTION,KS,37.1906,-99.4707
PROTEM,MO,36.5474,-92.8361
PROTIVIN,IA,43.2179,-92.0906
PROVENCAL,LA,31.5049,-93.0702
PROVIDENCE,KY,37.3913,-87.7621
PROVIDENCE,NC,36.5004,-79.3933
PROVIDENCE,RI,41.8247,-71.4191
PROVIDENCE,UT,41.6732,-111.8145
PROVIDENCE FORGE,VA,37.4323,-77.0221
PROVINCETOWN,MA,42.0509,-70.1963
PROVO,UT,40.2498,-111.6495
PRUDEN,TN,36.59,-83.8945
PRUDENCE ISLAND,RI,41.6226,-71.3347
PRUDENVILLE,MI,44.2511,-84.6119
PRUDHOE BAY,AK,70.1811,-149.7362
PRUE,OK,36.2904,-96.1883
PRYOR,MT,45.341,-108.4337
PRYOR,OK,36.2832,-95.3052
PUCKETT,MS,32.0789,-89.7767
PUEBLO,CO,38.266,-104.6443
PUEBLO OF ACOMA,NM,34.8408,-107.714
PUERTO REAL,PR,18.3384,-65.6338
PUKALANI,HI,20.8364,-156.3368
PUKWANA,SD,43.7961,-99.1526
PULASKI,GA,32.3901,-81.9569
PULASKI,IA,40.6554,-92.2362
PULASKI,IL,37.2245,-89.2125
PULASKI,MS,32.2782,-89.567
PULASKI,NY,43.5663,-76.1363
PULASKI,PA,41.1099,-80.4517
PULASKI,TN,35.2331,-87.0191
PULASKI,VA,37.0739,-80.7958
PULASKI,WI,44.6739,-88.2832
PULLMAN,MI,42.4879,-86.0616
PULLMAN,WA,46.7269,-117.1922
PULLMAN,WV,39.19,-80.9209
PULTENEY,NY,42.5338,-77.1786
PULTNEYVILLE,NY,43.2794,-77.1865
PUNGOTEAGUE,VA,37.6328,-75.8161
PUNTA GORDA,FL,26.9247,-81.9854
PUNTA SANTIAGO,PR,18.1646,-65.7669
PUNXSUTAWNEY,PA,40.9565,-78.9847
PUPOSKY,MN,47.7377,-94.9993
PURCELL,MO,37.2477,-94.431
PURCELL,OK,34.9827,-97.497
PURCELLVILLE,VA,39.1538,-77.7195
PURCHASE,NY,41.0374,-73.717
PURDIN,MO,39.9675,-93.1508
PURDON,TX,31.9282,-96.5893
PURDUM,NE,42.0674,-100.1478
PURDY,MO,36.8056,-93.9011
PURDYS,NY,41.316,-73.6756
PURGITSVILLE,WV,39.2793,-78.8881
PURLEAR,NC,36.2168,-81.3621
PURLING,NY,42.2765,-74.0158
PURMELA,TX,31.4896,-97.9799
PURSGLOVE,WV,39.7098,-80.0974
PURVIS,MS,31.1517,-89.4286
PURYEAR,TN,36.4279,-88.3524
PUT IN BAY,OH,41.6631,-82.8183
PUTNAM,CT,41.901,-71.8658
PUTNAM,IL,41.1909,-89.4221
PUTNAM,OK,35.8485,-98.9424
PUTNAM,TX,32.3904,-99.2317
PUTNAM HALL,FL,29.7427,-81.959
PUTNAM STATION,NY,43.753,-73.4173
PUTNAM VALLEY,NY,41.4005,-73.8215
PUTNAMVILLE,IN,39.5744,-86.8653
PUTNEY,GA,31.4725,-84.1217
PUTNEY,KY,36.9126,-83.2353
PUTNEY,VT,43.0225,-72.5338
PUUNENE,HI,20.8638,-156.4531
PUXICO,MO,36.9521,-90.1376
PUYALLUP,WA,47.159,-122.2981
PYATT,AR,36.2808,-92.8304
PYLESVILLE,MD,39.6932,-76.418
PYOTE,TX,31.5622,-103.3567
PYRITES,NY,44.5149,-75.1862
QUAIL,TX,34.9236,-100.4256
QUAKAKE,PA,40.8644,-75.973
QUAKER CITY,OH,39.9784,-81.3014
QUAKER HILL,CT,41.3989,-72.1314
QUAKER STREET,NY,42.7347,-74.1869
QUAKERTOWN,NJ,40.5658,-74.9418
QUAKERTOWN,PA,40.4589,-75.3237
QUANAH,TX,34.3311,-99.7949
QUANTICO,MD,38.3194,-75.7953
QUANTICO,VA,38.5431,-77.3582
QUAPAW,OK,36.9351,-94.7187
QUARRYVILLE,PA,39.8639,-76.148
QUARTZSITE,AZ,33.6528,-114.2468
QUASQUETON,IA,42.3939,-91.7548
QUAY,NM,34.9519,-103.772
QUEBECK,TN,35.8346,-85.5417
QUEBRADILLAS,PR,18.4313,-66.9154
QUECHEE,VT,43.658,-72.4332
QUECREEK,PA,40.0898,-79.0796
QUEEN,PA,40.2707,-78.503
QUEEN ANNE,MD,38.9604,-75.9857
QUEEN CITY,MO,40.4105,-92.5888
QUEEN CITY,TX,33.2175,-94.1492
QUEEN CREEK,AZ,33.1954,-111.5753
QUEENS VILLAGE,NY,40.7204,-73.7444
QUEENSBURY,NY,43.3657,-73.6713
QUEENSTOWN,MD,38.9399,-76.1381
QUEMADO,NM,34.2515,-108.7342
QUEMADO,TX,28.9115,-100.3895
QUENEMO,KS,38.5759,-95.5644
QUENTIN,PA,40.2776,-76.4377
QUESTA,NM,36.6985,-105.4648
QUICKSBURG,VA,38.7254,-78.7161
QUILCENE,WA,47.8289,-122.8319
QUIMBY,IA,42.6341,-95.6432
QUINAULT,WA,47.4085,-123.7169
QUINBY,VA,37.5237,-75.7031
QUINCY,CA,39.9046,-121.0189
QUINCY,FL,30.5785,-84.6158
QUINCY,IL,39.9295,-91.3733
QUINCY,IN,39.4672,-86.7543
QUINCY,KY,38.6541,-83.0903
QUINCY,MA,42.2648,-71.0072
QUINCY,MI,41.949,-84.9011
QUINCY,MO,37.9994,-93.4622
QUINCY,OH,40.3164,-83.9798
QUINCY,PA,39.8044,-77.5704
QUINCY,WA,47.206,-119.7993
QUINEBAUG,CT,42.0199,-71.946
QUINHAGAK,AK,59.6604,-161.0999
QUINLAN,TX,32.9225,-96.0895
QUINN,SD,44.0814,-102.1176
QUINNESEC,MI,45.8019,-87.9995
QUINQUE,VA,38.25,-78.3982
QUINTER,KS,38.915,-100.2618
QUINTON,AL,33.6362,-87.1403
QUINTON,NJ,39.5452,-75.4156
QUINTON,OK,35.1504,-95.5076
QUINTON,VA,37.5284,-77.1553
QUINWOOD,WV,38.044,-80.6955
QUITAQUE,TX,34.5303,-101.1122
QUITMAN,AR,35.4118,-92.1795
QUITMAN,GA,30.792,-83.5505
QUITMAN,LA,32.35,-92.736
QUITMAN,MS,32.0762,-88.6601
QUITMAN,TX,32.7939,-95.4261
QULIN,MO,36.5733,-90.2854
QUOGUE,NY,40.8275,-72.6006
RABUN GAP,GA,34.9534,-83.4103
RACCOON,KY,37.4918,-82.4257
RACELAND,LA,29.7054,-90.53
RACHEL,WV,39.5255,-80.2937
RACINE,MN,43.7904,-92.5692
RACINE,MO,36.9021,-94.5249
RACINE,OH,38.9697,-81.9023
RACINE,WI,42.7347,-87.8137
RACINE,WV,38.1604,-81.6585
RACKERBY,CA,39.4046,-121.3267
RADCLIFF,KY,37.829,-85.9439
RADCLIFFE,IA,42.3109,-93.4437
RADERSBURG,MT,46.0961,-111.6724
RADFORD,VA,37.1285,-80.5737
RADIANT,VA,38.3145,-78.1988
RADISSON,WI,45.7746,-91.24
RADIUM SPRINGS,NM,32.5017,-106.9256
RADNOR,OH,40.3953,-83.162
RADOM,IL,38.2911,-89.191
RAEFORD,NC,34.9787,-79.247
RAGAN,NE,40.307,-99.2358
RAGLAND,AL,33.7273,-86.1903
RAGLAND,WV,37.7026,-82.1275
RAGLEY,LA,30.5004,-93.1532
RAGSDALE,IN,38.7463,-87.3242
RAHWAY,NJ,40.6087,-74.2804
RAIFORD,FL,30.077,-82.2134
RAIL ROAD FLAT,CA,38.3408,-120.5162
RAILROAD,PA,39.7592,-76.6953
RAINBOW,TX,32.2819,-97.7038
RAINBOW CITY,AL,33.9283,-86.0961
RAINBOW LAKE,NY,44.4667,-74.1735
RAINELLE,WV,37.9656,-80.7835
RAINIER,OR,46.0532,-122.9713
RAINIER,WA,46.8429,-122.6396
RAINS,SC,34.095,-79.3177
RAINSVILLE,AL,34.5144,-85.8299
RAINSVILLE,NM,35.9816,-105.1768
RAISIN CITY,CA,36.5937,-119.9034
RAKE,IA,43.4865,-93.9023
RALEIGH,IL,37.8556,-88.5438
RALEIGH,MS,32.0488,-89.5257
RALEIGH,NC,35.8002,-78.6485
RALEIGH,ND,46.3097,-101.3617
RALEIGH,WV,37.7567,-81.1744
RALLS,TX,33.6141,-101.3337
RALPH,AL,33.0951,-87.7769
RALPH,MI,46.1393,-87.7288
RALPH,SD,45.8536,-103.0353
RALSTON,IA,42.0409,-94.6336
RALSTON,OK,36.5239,-96.8577
RALSTON,PA,41.5063,-76.9426
RALSTON,WY,44.7209,-108.8615
RAMAH,CO,39.1358,-103.9749
RAMAH,NM,35.1324,-108.505
RAMER,AL,32.1052,-86.1646
RAMER,TN,35.0674,-88.6162
RAMEY,PA,40.804,-78.3997
RAMONA,CA,33.0504,-116.8281
RAMONA,KS,38.5801,-97.0502
RAMONA,OK,36.5568,-95.9054
RAMONA,SD,44.1307,-97.2498
RAMPART,AK,65.4355,-149.8266
RAMSAY,MI,46.4719,-89.9932
RAMSAY,MT,46.1046,-112.6954
RAMSEUR,NC,35.6874,-79.616
RAMSEY,IL,39.1154,-89.0976
RAMSEY,IN,38.3173,-86.1609
RAMSEY,NJ,41.0606,-74.1445
RANBURNE,AL,33.5605,-85.3934
RANCHESTER,WY,44.9101,-107.0998
RANCHITA,CA,33.2543,-116.5531
RANCHO CORDOVA,CA,38.5921,-121.2592
RANCHO CUCAMONGA,CA,34.1259,-117.572
RANCHO MIRAGE,CA,33.7755,-116.4156
RANCHO PALOS VERDES,CA,33.7589,-118.3599
RANCHO SANTA FE,CA,33.0247,-117.2006
RANCHO SANTA MARGARITA,CA,33.6229,-117.6083
RANCHOS DE TAOS,NM,36.2763,-105.5409
RANCOCAS,NJ,40.0102,-74.863
RAND,CO,40.4551,-106.2006
RANDALIA,IA,42.8466,-91.8921
RANDALL,IA,42.2366,-93.6029
RANDALL,KS,39.6106,-98.0956
RANDALL,MN,46.0904,-94.5188
RANDALLSTOWN,MD,39.3752,-76.8138
RANDLE,WA,46.5857,-121.7587
RANDLEMAN,NC,35.8388,-79.7977
RANDLETT,OK,34.1768,-98.4001
RANDLETT,UT,40.2002,-109.7243
RANDOLPH,AL,32.9231,-86.8935
RANDOLPH,IA,40.8443,-95.5374
RANDOLPH,KS,39.4716,-96.7415
RANDOLPH,MA,42.1703,-71.0617
RANDOLPH,ME,44.2334,-69.7407
RANDOLPH,MN,44.5438,-93.0203
RANDOLPH,MS,34.1541,-89.224
RANDOLPH,NE,42.3736,-97.3483
RANDOLPH,NH,44.3732,-71.2916
RANDOLPH,NJ,40.8421,-74.5823
RANDOLPH,NY,42.1499,-78.9248
RANDOLPH,OH,41.0329,-81.2488
RANDOLPH,TX,33.4891,-96.2644
RANDOLPH,UT,41.6499,-111.248
RANDOLPH,VA,36.9524,-78.7132
RANDOLPH,VT,43.9752,-72.7002
RANDOLPH,WI,43.5408,-89.0127
RANDOLPH A F B,TX,29.5227,-98.2798
RANDOLPH CENTER,VT,43.933,-72.5678
RANDOM LAKE,WI,43.5718,-88.0105
RANDSBURG,CA,35.4091,-117.724
RANGE,AL,31.3232,-87.3163
RANGELEY,ME,44.9673,-70.6388
RANGELY,CO,39.9363,-108.6342
RANGER,GA,34.533,-84.6881
RANGER,TX,32.4807,-98.6594
RANGER,WV,38.1549,-82.1891
RANIER,MN,48.6116,-93.3461
RANKIN,IL,40.429,-87.8821
RANKIN,TX,31.2238,-101.9527
RANSOM,IL,41.173,-88.664
RANSOM,KS,38.6242,-99.9179
RANSOM,KY,37.5463,-82.206
RANSOM,PA,41.4,-75.8231
RANSOM CANYON,TX,33.5307,-101.7016
RANSOMVILLE,NY,43.2351,-78.9067
RANSON,WV,39.3186,-77.8533
RANTOUL,IL,40.312,-88.1557
RANTOUL,KS,38.5289,-95.1201
RAPELJE,MT,45.9912,-109.2891
RAPHINE,VA,37.9437,-79.2149
RAPID CITY,MI,44.869,-85.2859
RAPID CITY,SD,44.0592,-103.2248
RAPID RIVER,MI,45.9322,-86.8036
RAPIDAN,VA,38.3334,-78.0419
RAPIDS CITY,IL,41.5801,-90.3435
RAPPAHANNOCK ACADEMY,VA,38.2037,-77.245
RAQUETTE LAKE,NY,43.8657,-74.5459
RARDEN,OH,38.9678,-83.2407
RARITAN,IL,40.6779,-90.8468
RARITAN,NJ,40.5702,-74.6387
RATCLIFF,AR,35.2931,-93.8842
RATCLIFF,TX,31.3833,-95.0619
RATHDRUM,ID,47.8445,-116.8923
RATLIFF CITY,OK,34.4096,-97.5011
RATON,NM,36.738,-104.5714
RATTAN,OK,34.3201,-95.3123
RAVALLI,MT,47.2775,-114.1794
RAVEN,KY,37.3846,-82.8426
RAVEN,VA,37.1562,-81.8901
RAVENA,NY,42.487,-73.8485
RAVENCLIFF,WV,37.695,-81.4937
RAVENDALE,CA,40.9387,-120.1823
RAVENDEN,AR,36.202,-91.283
RAVENDEN SPRINGS,AR,36.3595,-91.2641
RAVENEL,SC,32.8257,-80.2386
RAVENNA,KY,37.715,-83.8627
RAVENNA,MI,43.2062,-85.9683
RAVENNA,NE,40.962,-98.8554
RAVENNA,OH,41.1683,-81.1753
RAVENNA,TX,33.6957,-96.1408
RAVENSDALE,WA,47.3567,-121.9179
RAVENSWOOD,WV,38.9811,-81.6935
RAVENWOOD,MO,40.3654,-94.6802
RAVIA,OK,34.2261,-96.7733
RAVINE,PA,40.5944,-76.4124
RAWL,WV,37.6512,-82.2079
RAWLINGS,MD,39.5101,-78.9217
RAWLINGS,VA,36.9474,-77.8395
RAWLINS,WY,41.7545,-107.383
RAWSON,OH,40.9404,-83.7751
RAY,MI,42.7613,-82.9192
RAY,ND,48.3214,-103.2053
RAY,OH,39.2038,-82.6754
RAY BROOK,NY,44.3,-74.0856
RAY CITY,GA,31.0617,-83.244
RAYLAND,OH,40.236,-80.7291
RAYLE,GA,33.7878,-82.9145
RAYMOND,CA,37.2559,-119.974
RAYMOND,IA,42.4719,-92.223
RAYMOND,IL,39.3049,-89.6038
RAYMOND,KS,38.2348,-98.4055
RAYMOND,ME,43.9136,-70.4968
RAYMOND,MN,45.0437,-95.2273
RAYMOND,MS,32.2143,-90.4502
RAYMOND,MT,48.955,-104.6509
RAYMOND,NE,40.9805,-96.7961
RAYMOND,NH,43.032,-71.196
RAYMOND,OH,40.3467,-83.4879
RAYMOND,SD,44.8921,-97.9195
RAYMOND,WA,46.6452,-123.6336
RAYMONDVILLE,MO,37.3517,-91.7704
RAYMONDVILLE,NY,44.8391,-74.9833
RAYMONDVILLE,TX,26.5225,-97.8441
RAYMORE,MO,38.7959,-94.436
RAYNE,LA,30.2215,-92.263
RAYNESFORD,MT,47.238,-110.676
RAYNHAM,MA,41.9386,-71.0585
RAYNHAM CENTER,MA,41.9237,-71.0526
RAYSAL,WV,37.3631,-81.7691
RAYVILLE,LA,32.4395,-91.8073
RAYVILLE,MO,39.39,-94.0596
RAYWICK,KY,37.5332,-85.4481
RAYWOOD,TX,30.0277,-94.6574
REA,MO,40.0509,-94.7125
READER,WV,39.562,-80.7501
READFIELD,ME,44.3894,-69.9524
READFIELD,WI,44.2727,-88.7697
READING,KS,38.5755,-95.9978
READING,MA,42.5333,-71.1036
READING,MI,41.8469,-84.7284
READING,MN,43.7324,-95.7329
READING,PA,40.3391,-75.9409
READING,VT,43.5024,-72.585
READING CENTER,NY,42.4303,-76.9332
READINGTON,NJ,40.5688,-74.7383
READLYN,IA,42.6861,-92.2097
READS LANDING,MN,44.3998,-92.1095
READSBORO,VT,42.7997,-72.9753
READSTOWN,WI,43.4695,-90.7482
READVILLE,MA,42.3586,-71.0605
READYVILLE,TN,35.793,-86.2026
REAGAN,TN,35.5015,-88.3741
REAGAN,TX,31.2486,-96.767
REALITOS,TX,27.5304,-98.6038
REAMSTOWN,PA,40.2117,-76.1236
REARDAN,WA,47.7164,-117.8518
REASNOR,IA,41.5557,-92.9711
REBECCA,GA,31.7663,-83.4564
REBERSBURG,PA,40.9788,-77.3422
REBUCK,PA,40.7128,-76.7319
RECLUSE,WY,44.8203,-105.7762
RECTOR,AR,36.2737,-90.2547
RECTOR,PA,40.1755,-79.2283
RECTORTOWN,VA,38.9266,-77.8673
RED ASH,VA,37.1134,-81.8713
RED BANK,NJ,40.2933,-74.0376
RED BANKS,MS,34.8952,-89.5561
RED BAY,AL,34.4514,-88.062
RED BLUFF,CA,40.1521,-122.4152
RED BOILING SPRINGS,TN,36.5171,-85.8114
RED BUD,IL,38.2032,-90.0086
RED CLIFF,CO,39.4556,-106.2889
RED CLOUD,NE,40.0894,-98.493
RED CREEK,NY,43.2358,-76.7093
RED CREEK,WV,39.0328,-79.5428
RED DEVIL,AK,61.7133,-157.6936
RED FEATHER LAKES,CO,40.7992,-105.8186
RED HILL,PA,40.3729,-75.4852
RED HOOK,NY,41.9948,-73.8215
RED HOUSE,VA,37.1899,-78.8214
RED HOUSE,WV,38.5556,-81.8951
RED JACKET,WV,37.6475,-82.1222
RED LAKE FALLS,MN,47.8617,-96.288
RED LEVEL,AL,31.4466,-86.5937
RED LION,PA,39.8971,-76.5585
RED LODGE,MT,45.1569,-109.4553
RED MOUNTAIN,CA,35.6038,-117.6353
RED OAK,GA,33.6246,-84.4987
RED OAK,IA,41.0164,-95.2232
RED OAK,NC,36.0384,-77.9068
RED OAK,OK,34.9455,-95.1306
RED OAK,TX,32.5209,-96.8033
RED OAK,VA,36.774,-78.6237
RED RIVER,NM,36.7038,-105.4044
RED ROCK,AZ,32.5996,-111.3494
RED ROCK,OK,36.4758,-97.1574
RED ROCK,TX,29.9523,-97.4448
